Brand,Price,Body.Type,Fuel.Type,Gearbox.Type,Power.hp,Displacement.l,Torque.lbft,Cylinders,Drivetrain,MPG.City,MPG.Highway,Seats,Doors,Height.in,Length.in,Width.in,Wheelbase.in,Air.Conditioner,Heater,AntiLock.Braking.System,Central.Locking,Power.Steering,Power.Windows,Anti.Lock.Braking,Brake.Assist,Central.Locking.1,Power.Door.Locks,Child.Safety.Locks,Rear.Seat.Belts,Door.Ajar.Warning,Adjustable.Seats,Crash.Sensor,Engine.Check.Warning,Rear.Camera,Anti.Theft.Device,Touch.Screen,Audio.System.Remote.Control,Speakers.Front...back,Bluetooth.Connectivity,USB...Auxiliary.Input,Adjustable.Steering.Column,Height.Adjustable.Driving.Seat,Digital.Clock,Electric.Folding.Rear.View.Mirror,Automatic.Climate.Control,Low.Fuel.Warning.Light,Parking.Sensors,Bottle.Holder,Seat.Belt.Warning,Vehicle.Stability.Control.System,Engine.Immobilizer,Rear.Reading.Lamp
Mclaren,361240,Coupe,Petrol,Automatic,710.0,4.0,568.0,4.0,rear,15.0,22.0,2.0,2.0,47.1,178.9,76.0,105.1,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,0,Yes,Yes,Yes,0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Ferrari,360900,Coupe,Petrol,Automatic,818.0,3.0,546.0,6.0,rear,18.0,25.0,2.0,2.0,64.0,186.3,74.9,111.0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Ferrari,360900,Coupe,Petrol,Automatic,818.0,3.0,546.0,6.0,rear,18.0,25.0,2.0,2.0,64.0,186.3,74.9,111.0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Lamborghini,359800,Coupe,Petrol,Automatic,640.0,2.9,443.0,10.0,all,12.0,22.0,2.0,2.0,47.0,180.0,77.0,105.0,Yes,0,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,353930,Coupe,Petrol,Automatic,740.0,2.9,511.0,4.0,0,18.0,25.0,2.0,2.0,51.0,185.0,78.0,109.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Rolls Royce,353930,Coupe,Petrol,Automatic,632.0,2.9,592.0,12.0,0,24.0,11.0,4.0,2.0,60.0,211.0,78.0,124.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Rolls Royce,353930,Sedan,Petrol,Automatic,570.0,2.9,607.0,12.0,0,24.0,11.0,5.0,4.0,62.0,216.0,78.0,132.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Land Rover,351260,SUV,Petrol,Automatic,296.0,2.9,306.0,8.0,all,18.0,25.0,5.0,4.0,75.0,202.0,88.0,120.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mclaren,351240,Coupe,Petrol,Automatic,710.0,4.0,568.0,4.0,rear,15.0,22.0,2.0,2.0,47.1,178.9,76.0,105.1,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,0,Yes,Yes,Yes,0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Ferrari,350000,Convertible,Petrol,Automatic,711.0,3.9,567.0,8.0,rear,18.0,25.0,2.0,2.0,47.5,181.3,77.8,104.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Rolls Royce,350000,SUV,Petrol,Automatic,563.0,6.8,627.0,4.0,all,12.0,20.0,5.0,4.0,72.3,210.0,85.0,130.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Land Rover,349940,SUV,Diesel,Automatic,296.0,2.9,306.0,8.0,all,18.0,25.0,5.0,4.0,75.0,202.0,88.0,120.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Land Rover,349940,SUV,Diesel,Automatic,296.0,2.9,306.0,8.0,all,18.0,25.0,5.0,4.0,75.0,202.0,88.0,120.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Aston Martin,349800,Convertible,Petrol,Automatic,715.0,5.2,663.0,12.0,rear,14.0,22.0,4.0,2.0,50.0,185.5,77.5,110.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ford,349000,Truck,Unknown,Automatic,558.0,3.5,672.0,4.0,all,18.0,25.0,5.0,4.0,64.0,186.3,74.9,111.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,345300,Coupe,Petrol,Automatic,710.0,2.9,570.0,8.0,rear,14.0,28.0,2.0,2.0,48.0,184.0,79.0,106.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Land Rover,345000,SUV,Unknown,Automatic,523.0,4.4,553.0,4.0,all,18.0,25.0,5.0,4.0,74.0,207.0,81.0,126.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Maserati,345000,Coupe,Petrol,Automatic,621.0,4.0,398.0,8.0,all,16.0,24.0,4.0,2.0,75.4,193.3,53.3,115.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Rolls Royce,343000,Sedan,Petrol,Automatic,563.0,6.7,605.0,12.0,rear,12.0,19.0,5.0,4.0,61.0,212.6,76.7,129.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Bentley,342300,Sedan,Petrol,Automatic,537.0,6.8,537.0,8.0,rear,10.0,16.0,5.0,4.0,59.9,219.5,75.8,128.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mclaren,341240,Coupe,Petrol,Automatic,710.0,4.0,568.0,4.0,rear,15.0,22.0,2.0,2.0,47.1,178.9,76.0,105.1,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,0,Yes,Yes,Yes,0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Rolls Royce,340500,Sedan,Petrol,Automatic,563.0,6.7,605.0,12.0,rear,12.0,19.0,5.0,4.0,61.0,212.6,76.7,129.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Rolls Royce,340350,SUV,Petrol,Automatic,563.0,6.7,627.0,4.0,all,12.0,20.0,5.0,4.0,72.3,210.0,85.0,130.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,338550,Coupe,Petrol,Automatic,680.0,2.9,515.0,12.0,all,15.0,26.0,4.0,2.0,55.0,197.0,79.0,120.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mercedes,335650,Coupe,Petrol,Automatic,639.0,2.9,306.0,8.0,all,26.0,28.0,4.0,4.0,58.0,202.0,83.0,118.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mercedes,335650,Coupe,Petrol,Automatic,639.0,2.9,306.0,8.0,all,26.0,28.0,4.0,4.0,58.0,202.0,83.0,118.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,334400,Coupe,Petrol,Automatic,661.0,2.9,561.0,8.0,rear,14.0,28.0,2.0,2.0,48.0,183.0,78.0,106.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,334400,Coupe,Petrol,Automatic,661.0,2.9,561.0,8.0,rear,13.0,29.0,2.0,2.0,48.0,183.0,78.0,106.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Bentley,334000,SUV,Unknown,Automatic,296.0,2.9,306.0,4.0,all,17.0,21.0,5.0,4.0,68.6,202.4,78.7,117.9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes
Aston Martin,330600,Coupe,Petrol,Automatic,715.0,5.2,663.0,12.0,rear,14.0,22.0,4.0,2.0,50.4,185.5,77.5,110.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Aston Martin,330600,Coupe,Petrol,Automatic,715.0,5.2,663.0,12.0,rear,14.0,22.0,4.0,2.0,50.4,185.5,77.5,110.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Rolls Royce,330000,SUV,Petrol,Automatic,563.0,6.8,627.0,12.0,all,12.0,20.0,5.0,4.0,72.3,210.0,85.0,130.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Rolls Royce,330000,Coupe,Petrol,Automatic,624.0,6.6,605.0,12.0,rear,12.0,18.0,4.0,2.0,59.3,208.1,76.7,122.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Lamborghini,327838,Coupe,Petrol,Automatic,630.0,5.2,417.0,10.0,rear,18.0,25.0,2.0,2.0,64.0,186.3,74.9,111.0,Yes,0,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Lamborghini,327830,Coupe,Petrol,Automatic,630.0,5.2,417.0,10.0,rear,18.0,25.0,2.0,2.0,64.0,186.3,74.9,111.0,Yes,0,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mclaren,327130,Convertible,Petrol,Automatic,710.0,4.0,568.0,8.0,rear,15.0,22.0,2.0,2.0,47.0,178.9,85.1,105.1,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,0,Yes,Yes,Yes,0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Ferrari,326700,Coupe,Petrol,Automatic,652.0,2.9,505.0,4.0,0,18.0,25.0,4.0,2.0,55.0,196.0,78.0,120.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mclaren,325530,Coupe,Petrol,Automatic,650.0,2.9,502.0,8.0,0,18.0,25.0,2.0,2.0,48.0,180.0,84.0,66.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Rolls Royce,325000,SUV,Petrol,Automatic,563.0,6.8,464.0,12.0,all,12.0,20.0,5.0,4.0,72.3,210.0,85.0,130.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,321400,Coupe,Petrol,Automatic,818.0,3.0,546.0,6.0,rear,18.0,25.0,2.0,2.0,64.0,186.3,74.9,111.0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Ferrari,321400,Coupe,Petrol,Automatic,818.0,3.0,546.0,6.0,rear,18.0,25.0,2.0,2.0,64.0,186.3,74.9,111.0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Rolls Royce,320500,Coupe,Petrol,Automatic,624.0,6.6,605.0,12.0,rear,12.0,18.0,4.0,2.0,59.3,208.1,76.7,122.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mclaren,319000,Convertible,Petrol,Automatic,710.0,4.0,568.0,4.0,rear,15.0,22.0,2.0,2.0,47.0,178.9,76.0,105.1,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,0,Yes,Yes,Yes,0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Aston Martin,316300,Coupe,Petrol,Automatic,715.0,5.2,663.0,4.0,rear,14.0,24.0,4.0,2.0,50.4,185.5,77.5,110.4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mclaren,316090,Convertible,Petrol,Automatic,650.0,2.9,502.0,8.0,0,18.0,25.0,2.0,2.0,48.0,180.0,84.0,66.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mercedes,315640,SUV,Petrol,Automatic,549.0,4.0,306.0,8.0,all,18.0,25.0,7.0,4.0,74.0,208.0,86.0,125.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Rolls Royce,315000,Sedan,Petrol,Automatic,563.0,6.6,663.0,12.0,rear,12.0,18.0,5.0,4.0,61.0,212.6,76.7,129.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mclaren,315000,Convertible,Petrol,Automatic,710.0,4.0,568.0,8.0,rear,15.0,22.0,2.0,2.0,47.0,178.9,85.1,105.1,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,0,Yes,Yes,Yes,0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Porsche,314000,Coupe,Petrol,Automatic,560.0,4.0,350.0,6.0,rear,15.0,19.0,2.0,2.0,51.1,179.4,74.0,96.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,313640,Coupe,Petrol,Automatic,679.0,2.9,516.0,12.0,all,18.0,25.0,4.0,2.0,55.0,197.0,79.0,120.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,312900,Coupe,Petrol,Automatic,661.0,2.9,561.0,8.0,rear,14.0,20.0,2.0,2.0,49.0,183.0,78.0,106.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Rolls Royce,311900,Sedan,Petrol,Automatic,563.0,6.7,605.0,12.0,rear,12.0,19.0,5.0,4.0,61.0,212.6,76.7,129.7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mclaren,311130,Coupe,Petrol,Automatic,710.0,4.0,568.0,4.0,rear,15.0,22.0,2.0,2.0,47.1,178.9,76.0,105.1,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,0,Yes,Yes,Yes,0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Mclaren,311130,Coupe,Petrol,Automatic,710.0,4.0,568.0,4.0,rear,15.0,22.0,2.0,2.0,47.1,178.9,76.0,105.1,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,0,Yes,Yes,Yes,0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Mclaren,311130,Coupe,Petrol,Automatic,710.0,4.0,568.0,4.0,rear,15.0,22.0,2.0,2.0,47.1,178.9,76.0,105.1,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,0,Yes,Yes,Yes,0,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Bentley,310800,Sedan,Petrol,Automatic,512.0,6.8,752.0,8.0,rear,10.0,16.0,5.0,4.0,64.0,223.0,79.0,111.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
BMW,308090,SUV,Petrol,Automatic,296.0,2.9,306.0,8.0,all,15.0,21.0,4.0,2.0,53.0,191.2,74.9,111.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,306800,Hatchback,Petrol,Automatic,600.0,2.9,561.0,8.0,rear,18.0,33.0,4.0,2.0,55.0,197.0,79.0,120.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,302500,Convertible,Petrol,Automatic,710.0,3.9,568.0,8.0,rear,15.0,18.0,2.0,2.0,47.5,181.5,77.9,104.3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0
Bentley,302400,Convertible,Petrol,Automatic,650.0,6.0,664.0,12.0,all,12.0,20.0,4.0,2.0,55.3,190.9,76.9,112.2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,301000,Coupe,Petrol,Automatic,661.0,2.9,561.0,8.0,rear,13.0,29.0,2.0,2.0,49.0,183.0,78.0,106.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Ferrari,299480,Coupe,Petrol,Automatic,86.0,2.9,492.0,8.0,0,18.0,25.0,2.0,2.0,48.0,183.0,78.0,106.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Mclaren,299000,Coupe,Petrol,Automatic,710.0,4.0,568.0,8.0,rear,15.0,22.0,2.0,2.0,47.1,178.9,76.0,105.1,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
Mclaren,299000,Coupe,Petrol,Automatic,611.0,3.8,457.0,4.0,rear,18.0,25.0,2.0,2.0,47.0,179.4,82.5,105.1,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,0,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
